site_no,site_name,timestamp_utc,flow_cfs,latitude,longitude
01616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-11-29 02:00:00+00:00,2.37,39.19259167,-78.0686306
01616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-11-29 02:15:00+00:00,2.37,39.19259167,-78.0686306
01616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-11-29 02:30:00+00:00,2.37,39.19259167,-78.0686306
01616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-11-29 02:45:00+00:00,2.37,39.19259167,-78.0686306
01616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-11-29 03:00:00+00:00,2.37,39.19259167,-78.0686306
01616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-11-29 03:15:00+00:00,2.37,39.19259167,-78.0686306
01616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-11-29 03:30:00+00:00,2.37,39.19259167,-78.0686306
01616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-11-29 03:45:00+00:00,2.37,39.19259167,-78.0686306
01616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-11-29 04:00:00+00:00,2.37,39.19259167,-78.0686306
01616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-11-29 04:15:00+00:00,2.37,39.19259167,-78.0686306
01616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-11-29 04:30:00+00:00,2.37,39.19259167,-78.0686306
01616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-11-29 04:45:00+00:00,2.37,39.19259167,-78.0686306
01616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-11-29 05:00:00+00:00,2.37,39.19259167,-78.0686306
01616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-11-29 05:15:00+00:00,2.37,39.19259167,-78.0686306
01616100,"DRY MARSH RUN NEAR BERRYVILLE, VA",2025-11-29 05:30:00+00:00,2.37,39.19259167,-78.0686306
